state,sex,emplnw,emptype1,emptype2,emptype3,stud,job5a,job5b,job5c,job5d,auto1a,auto1b,auto1c,auto1d,auto1e,auto2,auto3,age,marital,par,educ2,edinst,disa,ideo,race,inc,zipcode
6,2,1,1,1, ,3,2,2,1,1,1,1,1,2,1,1,4,52,4,2,1, ,2,2,1,1,95076
6,1,1,1,2,1,3,1,1,1,1,3,4,4,4,2,2,2,34,2,2,8, ,2,4,1,9,94611
32,2,2,1,2,1,3,2,1,1,1,4,2,4,4,4,4,1,52,3,2,5, ,1,2,1,2,89021
32,2,6, , , ,3, , , , , , , , , , ,2,57,5,2,2, ,1,3,4,1,89121
6,1,3, , , ,3, , , , , , , , , , ,2,64,2,2,3, ,2,3,1,2,90281
6,2,2,1,2,5,3,1,2,1,1,4,4,3,4,4,1,1,23,6,2,3, ,2,2,2,1,92325
53,2,1,3,1, ,2,1,1,1,1,2,4,4,4,2,2,3,46,1,1,5,2,1,3,1,7,98053
16,1,6, , , ,3, , , , , , , , , , ,3,60,3,2,4, ,1,3,1,2,83402
6,1,3, , , ,3, , , , , , , , , , ,1,54,6,2,5, ,2,4,1,1,95060
41,2,3, , , ,3, , , , , , , , , , ,2,72,5,2,4, ,2,2,1,3,97213
6,1,2,1,2,5,1,1,1,1,1,4,4,4,2,2,1,2,38,1,1,6,2,2,5,6,2,91345
48,1,3, , , ,3, , , , , , , , , , ,2,31,6,2,5, ,2,4,2,99,78242
8,2,8, , , ,3, , , , , , , , , , ,1,56,3,2,3, ,1,3,1,5,80128
18,2,4, , , ,3, , , , , , , , , , ,4,29,1,2,4, ,2,3,2,5,46225
49,1,3, , , ,3, , , , , , , , , , ,3,81,1,2,3, ,2,3,1,99,84120
30,1,1,3,1, ,3,1,1,1,2,1,4,1,1,3,4,1,51,1,1,3, ,2,2,5,7,59033
11,2,1,4,2,3,3,1,1,1,2,4,4,4,4,4,1,3,26,6,2,8, ,2,4,1,1,20016
53,2,6, , , ,3, , , , , , , , , , ,3,56,3,2,4, ,1,4,1,2,98121
42,2,1,6,2,5,3,1,2,1,2,3,3,3,3,3,3,3,60,1,2,6, ,2,4,2,4,16229
2,1,1,2,2,1,3,2,1,2,1,4,4,4,2,4,3,3,49,1,1,7, ,2,3,1,9,99686
29,2,3, , , ,3, , , , , , , , , , ,2,63,1,2,3, ,1,3,1,4,64849
2,1,3, , , ,3, , , , , , , , , , ,1,66,1,1,4, ,1,2,1,6,99801
26,1,3, , , ,3, , , , , , , , , , ,1,61,3,2,3, ,2,4,1,1,48026
51,1,1,2,2,1,3,2,1,1,2,4,4,4,4,4,2,2,31,1,2,6, ,2,3,1,9,22314
29,1,3, , , ,3, , , , , , , , , , ,1,64,1,2,3, ,2,2,1,7,64468
35,1,1,1,1, ,3,2,1,1,1,3,3,3,3,1,1,2,28,6,2,3, ,2,5,1,2,88203
18,1,2,5,2,1,1,1,1,1,2,4,4,4,4,4,1,2,20,6,2,4,2,2,3,1,6,47302
42,2,2,2,2,6,1,1,2,2,1,4,3,4,3,1,1,1,30,6,1,5,5,2,3,2,1,19143
36,1,1,1,1, ,3,1,2,1,1,1,4,3,4,4,1,2,57,1,2,4, ,2,3,2,2,14611
42,1,1,2,2,8,3,2,2,1,2,1,1,1,8,8,8,1,98,6,2,1, ,2,8,1,2,99999
29,2,4, , , ,2, , , , , , , , , , ,1,43,4,2,4,6,1,2,1,2,65803
17,1,1,3,2,1,2,1,1,1,2,4,3,4,4,4,1,1,36,1,1,5,5,2,3,1,6,60187
44,1,1,1,1, ,3,1,1,1,1,4,4,4,4,3,1,3,29,6,2,6, ,2,4,1,7,2920
19,1,6, , , ,3, , , , , , , , , , ,2,64,2,2,3, ,1,3,1,2,51534
36,1,1,1,2,1,3,1,1,1,2,3,2,3,2,3,3,2,29,1,2,8, ,2,3,1,9,10026
12,2,4, , , ,3, , , , , , , , , , ,8,47,6,1,2, ,2,5,2,1,33404
31,1,3, , , ,3, , , , , , , , , , ,2,60,5,2,3, ,1,3,1,2,68111
19,1,2,4,2,1,3,1,1,2,1,4,4,4,4,4,2,2,55,1,2,4, ,2,1,1,8,52761
29,2,3, , , ,3, , , , , , , , , , ,2,78,1,1,4, ,2,3,1,5,64482
51,1,1,1,1, ,3,1,1,1,1,4,4,4,4,4,1,3,51,2,2,4, ,2,3,2,6,23451
51,2,1,6,2,1,3,1,1,2,1,3,4,4,4,3,3,3,29,1,1,6, ,2,3,1,6,23325
39,2,3, , , ,3, , , , , , , , , , ,1,54,3,2,3, ,2,5,1,98,44802
27,1,1,2,1, ,3,1,1,1,1,2,4,4,4,1,3,3,36,2,1,4, ,2,4,1,5,55016
17,2,1,6,2,2,3,1,1,1,2,2,4,4,2,4,2,2,50,1,1,8, ,2,3,1,9,60093
48,2,2,3,2,1,3,1,2,2,2,4,3,4,4,4,2,2,34,1,2,6, ,2,2,3,2,75004
28,2,3, , , ,3, , , , , , , , , , ,2,60,6,2,3, ,1,1,2,3,39051
19,1,1,2,1, ,2,1,1,2,1,4,4,4,4,4,1,3,19,6,2,4,4,2,2,1,4,52314
1,1,1,1,1, ,3,1,2,2,1,4,4,4,4,4,2,3,39,3,2,3, ,2,2,1,7,36206
55,1,1,3,1, ,3,2,1,1,1,3,4,3,4,3,3,1,24,6,2,3, ,2,3,1,6,53090
19,2,3, , , ,3, , , , , , , , , , ,2,72,1,2,3, ,1,2,1,2,50595
17,1,1,1,1, ,3,2,2,2,1,4,4,4,4,4,3,2,19,6,2,3, ,2,2,1,2,62298
55,2,3, , , ,3, , , , , , , , , , ,3,70,5,2,3, ,2,4,1,99,54016
48,1,1,2,1, ,3,2,1,1,1,1,1,1,3,1,1,4,57,1,2,3, ,2,2,1,2,79928
53,1,1,2,2,2,3,1,1,1,1,4,4,4,4,4,2,2,38,1,1,6, ,2,3,1,9,98685
16,2,1,1,1, ,3,1,2,1,1,4,4,4,4,4,2,2,37,1,2,4, ,2,3,1,7,83634
25,1,1,4,2,1,3,1,1,1,2,4,4,4,4,4,2,1,39,1,1,8, ,2,5,1,7,2131
39,2,1,5,1, ,1,1,1,1,1,4,4,4,4,2,2,3,40,3,2,6,3,2,3,2,98,43232
25,2,1,3,2,5,3,1,2,2,1,4,4,4,4,4,1,3,23,1,2,5, ,2,3,1,4,1757
12,1,1,1,2,2,3,1,1,1,2,4,4,4,4,2,2,3,37,2,1,3, ,2,3,1,8,32724
37,1,1,1,2,1,3,2,1,1,1,4,4,4,2,2,1,3,54,1,1,7, ,2,3,1,9,28211
36,2,2,1,1, ,3,1,2,2,1,1,4,2,1,1,4,1,21,4,1,3, ,2,3,1,1,12804
25,2,1,4,1, ,3,1,8,2,1,3,2,4,4,4,1,2,48,2,2,5, ,2,4,1,5,1904
26,2,4, , , ,3, , , , , , , , , , ,4,24,4,1,2, ,1,2,1,2,48912
51,2,1,1,1, ,3,1,2,1,1,4,1,2,4,2,2,3,20,6,2,3, ,1,5,1,1,24202
48,2,1,98,1, ,3,2,2,2,1,4,4,4,4,4,8,3,40,1,1,3, ,2,8,8,4,77808
22,2,4, , , ,3, , , , , , , , , , ,8,30,4,2,2, ,1,8,1,98,70449
13,2,2,1,1, ,1,1,2,2,1,3,3,3,3,4,2,1,24,6,2,4,2,2,4,4,8,30214
12,2,1,4,1, ,3,2,2,2,1,1,4,2,1,4,3,1,61,1,2,3, ,2,3,2,2,33065
9,2,2,3,2,1,3,1,1,1,1,4,4,4,4,4,8,1,62,1,2,6, ,2,3,9,99,6033
18,1,4, , , ,3, , , , , , , , , , ,1,49,3,1,3, ,1,2,2,2,46703
31,2,4, , , ,3, , , , , , , , , , ,2,22,6,2,2, ,2,4,1,1,68134
29,1,1,2,2,1,3,2,2,2,1,2,2,2,2,3,3,2,42,6,2,8, ,2,3,1,4,63146
54,1,1,1,1, ,3,1,1,1,1,4,1,4,4,2,1,3,26,1,1,5, ,2,8,1,4,26711
22,1,3, , , ,3, , , , , , , , , , ,3,52,1,2,3, ,2,3,1,7,70523
1,2,1,98,2,8,3,2,2,2,1,1,1,1,1,1,3,2,45,6,2,1, ,2,4,6,1,99999
24,2,4, , , ,3, , , , , , , , , , ,3,35,2,1,2, ,2,8,1,1,20903
37,2,2,1,1, ,2,1,1,1,1,3,3,3,3,3,2,2,19,6,2,3,2,2,2,2,5,27616
13,1,2,8,2,1,3,1,1,1,2,4,3,4,3,4,2,1,61,1,2,8, ,2,4,1,9,30033
17,1,1,1,2,2,3,1,1,1,2,4,4,4,4,2,3,2,43,1,1,8, ,2,2,1,99,60515
36,1,1,6,2,1,3,1,1,1,2,4,4,4,3,4,1,3,56,2,2,5, ,2,4,1,5,10012
12,2,1,5,2,5,3,1,1,1,2,4,2,4,3,2,3,2,41,2,2,6, ,2,4,2,4,33023
17,1,1,2,2,6,3,2,1,1,1,4,4,4,3,2,3,3,62,1,2,6, ,2,3,1,6,60134
48,1,3, , , ,3, , , , , , , , , , ,2,69,1,2,6, ,2,2,1,99,77845
4,1,2,4,1, ,1,1,1,1,1,4,4,4,4,3,1,2,20,6,2,4,4,2,3,1,4,85233
37,1,1,6,2,1,3,1,1,1,2,3,4,4,3,3,2,2,34,4,2,8, ,2,3,1,8,27605
39,2,1,4,2,1,3,1,1,1,2,4,4,4,4,2,1,3,29,1,2,6, ,2,2,1,8,43004
48,2,1,2,1, ,3,1,1,1,1,2,3,1,3,2,2,2,36,3,1,1, ,2,3,1,2,75701
17,1,1,1,1, ,3,1,1,2,1,4,4,4,4,4,2,3,41,3,1,3, ,2,9,1,4,61604
6,2,1,3,2,5,2,1,2,1,1,4,4,4,4,4,2,2,43,1,1,4,9,2,4,1,9,92672
51,2,1,5,2,4,3,1,1,1,2,3,4,4,4,3,2,3,48,1,1,6, ,2,3,1,8,24073
13,1,1,3,1, ,3,1,1,1,1,4,4,4,4,2,8,3,36,3,1,6, ,2,2,1,5,30354
39,2,4, , , ,3, , , , , , , , , , ,3,57,3,2,3, ,1,3,1,1,43119
39,1,1,1,1, ,3,2,1,1,1,4,4,4,4,1,1,4,23,6,2,3, ,2,4,6,1,45885
34,1,2,2,1, ,3,1,2,1,1,1,1,1,2,1,2,2,32,6,2,3, ,2,2,1,2,8733
47,2,1,3,2,2,3,1,1,1,2,4,4,4,3,4,2,2,56,5,9,8, ,2,3,2,7,37914
24,1,1,1,2,2,3,1,1,1,2,2,4,4,4,4,3,3,66,1,2,8, ,2,2,2,9,21234
48,1,1,1,2,2,3,1,2,1,2,3,4,4,4,3,2,3,47,6,2,8, ,2,3,1,8,78704
42,1,1,3,1, ,3,2,2,2,2,3,4,4,2,3,1,2,53,1,2,3, ,2,3,1,8,18944
8,1,2,8,2,1,3,2,1,1,2,2,4,4,4,4,2,3,67,9,2,8, ,2,2,1,99,80112
4,1,3, , , ,3, , , , , , , , , , ,2,70,1,2,3, ,1,4,1,4,85641
28,1,1,5,2,1,3,1,1,1,2,4,4,4,4,4,1,3,40,1,1,8, ,2,3,4,7,39730
48,2,1,5,2,1,3,1,1,1,8,4,2,4,3,4,2,2,52,1,2,8, ,2,2,1,5,78219
26,2,3, , , ,3, , , , , , , , , , ,1,64,6,2,4, ,2,5,1,2,48342
12,1,1,6,2,2,3,1,1,1,1,4,4,4,4,4,9,9,41,1,1,8, ,2,9,1,9,32563
17,2,2,7,2,4,3,1,1,2,1,4,3,4,3,3,1,4,45,2,1,5, ,2,2,4,98,60005
19,1,2,4,2,4,1,1,2,2,2,3,4,3,2,3,2,2,22,6,2,3,2,2,4,1,99,50322
51,1,3, , , ,3, , , , , , , , , , ,2,62,1,2,6, ,2,2,1,9,23805
21,1,1,1,2,1,3,1,1,1,2,4,4,4,4,4,4,1,34,1,1,8, ,2,2,1,8,40502
42,1,1,1,2,1,3,1,2,1,1,4,4,4,4,4,2,2,59,1,2,6, ,2,2,1,9,19460
39,2,4, , , ,3, , , , , , , , , , ,2,43,1,1,4, ,2,2,1,5,45113
48,1,1,3,1, ,3,2,1,1,1,3,3,3,1,4,2,1,38,1,1,6, ,2,1,4,4,78374
42,1,1,1,2,2,3,1,1,2,2,2,2,3,3,1,3,2,45,2,1,5, ,2,3,1,8,17110
24,2,3, , , ,3, , , , , , , , , , ,2,79,3,2,6, ,2,8,1,98,20814
48,2,1,5,1, ,3,1,2,1,1,1,4,2,2,2,1,3,27,3,1,3, ,2,5,1,3,78745
19,2,1,2,1, ,3,2,1,2,1,4,4,4,4,2,2,2,39,3,1,4, ,2,8,1,4,50461
48,2,3, , , ,3, , , , , , , , , , ,3,78,5,2,4, ,2,1,1,3,77015
36,1,1,3,2,1,3,1,2,1,1,3,4,4,3,2,3,2,45,2,2,6, ,2,4,1,9,12401
18,2,1,6,2,1,3,1,2,1,2,4,4,4,3,4,2,3,41,1,1,8, ,2,5,2,9,46077
55,1,1,1,2,2,3,1,1,1,2,4,4,4,4,1,2,1,44,3,1,3, ,1,2,1,8,54302
42,1,4, , , ,1, , , , , , , , , , ,2,18,6,2,2,1,2,4,1,7,17201
45,1,1,2,2,1,3,1,1,1,2,4,4,4,3,4,2,3,47,1,1,8, ,2,2,1,9,29607
37,1,1,3,1, ,3,1,1,1,1,2,2,1,1,2,2,2,31,2,1,1, ,2,5,1,3,28328
6,1,4, , , ,2, , , , , , , , , , ,2,21,4,2,2,4,2,8,1,7,92595
6,1,1,1,2,2,3,1,1,1,2,4,4,4,4,4,2,2,70,1,2,6, ,2,1,1,8,92078
6,1,2,7,1, ,2,1,1,1,1,4,4,4,4,4,4,2,42,3,2,8,2,2,3,2,4,94806
6,2,98, , , ,2, , , , , , , , , , ,1,59,5,2,4,4,1,3,2,9,91405
53,2,1,6,2,4,3,2,1,1,2,4,4,4,2,2,2,3,25,6,2,6, ,2,3,1,3,98117
6,2,3, , , ,3, , , , , , , , , , ,2,72,1,2,3, ,2,4,1,99,99999
41,2,1,1,1, ,3,1,1,1,1,4,4,4,4,4,1,3,49,3,2,3, ,2,4,3,4,97030
55,2,2,6,2,1,3,1,1,1,2,4,4,4,4,4,2,3,62,3,2,8, ,2,3,1,6,54166
17,2,1,1,1, ,3,1,1,1,1,4,4,4,4,4,1,4,26,2,1,5, ,2,2,2,1,61605
48,2,4, , , ,3, , , , , , , , , , ,3,39,1,1,5, ,2,3,1,7,78250
48,1,1,1,1, ,3,1,2,1,1,4,4,4,4,4,2,4,60,3,2,6, ,2,2,1,8,78628
6,2,4, , , ,3, , , , , , , , , , ,2,47,1,1,8, ,2,2,1,9,91741
55,2,1,5,2,1,3,1,1,1,2,4,4,4,4,4,4,2,58,3,2,8, ,2,3,1,4,53813
4,2,1,5,1, ,3,2,1,2,1,1,3,1,1,1,2,2,55,1,2,2, ,2,1,6,4,85710
48,1,1,3,1, ,3,1,1,1,1,2,1,2,1,1,2,2,40,1,1,2, ,2,8,6,3,75217
55,2,1,6,2,4,3,1,1,2,1,4,4,4,3,4,2,3,56,1,2,6, ,2,1,1,7,53190
49,1,3, , , ,3, , , , , , , , , , ,2,40,5,2,8, ,2,4,1,5,84117
24,1,1,2,2,1,3,1,1,1,2,4,3,4,4,4,2,2,57,1,1,8, ,2,3,1,9,20910
36,1,3, , , ,3, , , , , , , , , , ,4,60,1,1,6, ,2,4,1,7,11223
9,1,1,2,1, ,3,2,2,2,1,1,1,1,1,4,4,1,59,1,2,3, ,2,3,2,3,6457
39,1,3, , , ,3, , , , , , , , , , ,9,61,6,2,3, ,1,4,1,1,43311
24,1,1,5,2,1,3,1,1,1,1,4,4,4,4,2,2,2,35,1,1,8, ,2,4,1,6,21502
26,1,1,2,1, ,3,1,1,1,1,4,4,4,4,4,2,2,49,1,1,6, ,2,2,1,8,49461
42,1,3, , , ,3, , , , , , , , , , ,1,63,8,2,8, ,1,1,1,2,19090
37,2,1,4,2,1,2,1,1,1,2,4,1,4,4,4,2,1,45,1,1,6,3,2,3,4,8,27513
12,1,4, , , ,3, , , , , , , , , , ,3,24,6,2,6, ,2,2,1,6,33054
12,2,1,8,2,1,3,1,1,1,1,4,4,4,1,3,3,1,65,1,2,4, ,2,3,2,5,33321
37,2,8, , , ,3, , , , , , , , , , ,2,48,4,2,3, ,2,3,2,1,28376
39,1,3, , , ,3, , , , , , , , , , ,2,76,1,2,4, ,2,3,1,5,43056
25,2,3, , , ,3, , , , , , , , , , ,1,86,3,2,6, ,2,5,1,99,2771
36,1,1,5,2,2,1,1,1,1,1,3,4,4,4,4,4,2,28,6,2,8,3,2,5,2,5,11207
34,1,3, , , ,3, , , , , , , , , , ,2,65,3,2,4, ,1,3,1,99,7070
42,2,2,3,1, ,3,2,1,1,1,4,4,4,4,4,1,3,25,6,1,2, ,2,2,1,2,15901
16,1,1,4,2,6,3,1,1,1,1,4,3,4,3,1,2,2,45,6,2,6, ,2,2,1,6,83406
25,1,3, , , ,3, , , , , , , , , , ,3,57,1,2,6, ,2,3,1,9,2025
12,1,1,2,2,1,3,1,1,2,1,4,4,4,1,4,2,3,60,1,2,6, ,2,2,1,7,33981
26,1,1,1,2,2,3,1,1,1,1,4,4,4,4,4,3,2,32,1,1,6, ,2,8,3,7,48335
26,2,1,3,2,2,2,2,1,2,1,4,4,4,4,4,1,3,19,6,2,3,4,2,1,1,1,48327
33,2,1,5,2,1,1,1,1,1,1,4,4,4,4,4,3,2,32,1,1,8,3,2,3,1,8,3033
26,2,3, , , ,3, , , , , , , , , , ,1,80,1,2,3, ,2,2,1,7,48917
39,1,1,3,1, ,3,1,1,8,2,1,1,1,8,2,8,2,29,6,2,3, ,2,8,2,2,43229
24,1,3, , , ,3, , , , , , , , , , ,2,99,5,2,99, ,2,9,9,9,99999
48,2,4, , , ,3, , , , , , , , , , ,3,20,1,2,99, ,2,4,2,99,75034
31,1,1,3,2,1,3,1,1,2,1,3,2,3,3,3,2,3,26,6,2,6, ,2,3,1,6,68137
12,1,1,1,1, ,3,2,2,1,1,1,1,1,2,1,2,2,40,2,1,1, ,2,4,1,2,34474
47,2,2,2,2,5,3,1,1,2,1,3,3,3,3,1,3,2,52,1,1,6, ,2,3,1,8,37075
40,1,1,3,1, ,3,1,1,1,2,4,4,4,3,4,2,2,32,1,1,3, ,2,3,1,3,73737
47,1,3, , , ,3, , , , , , , , , , ,2,81,1,2,3, ,2,1,1,3,38040
17,1,1,1,1, ,3,2,2,2,1,3,4,3,3,3,1,2,55,1,1,3, ,2,3,1,99,62421
47,1,4, , , ,1, , , , , , , , , , ,3,28,6,2,3,2,2,3,1,2,37215
48,1,1,1,2,1,3,2,1,1,1,4,4,4,4,2,1,4,33,6,2,6, ,2,8,1,3,66011
9,1,1,3,2,1,3,1,1,1,2,4,4,4,3,3,1,8,65,1,2,8, ,2,3,1,9,6877
47,2,2,1,1, ,1,1,2,2,1,4,4,4,4,2,4,2,20,6,2,4,2,2,5,1,7,37403
39,1,3, , , ,3, , , , , , , , , , ,4,68,1,2,8, ,2,2,1,9,45807
36,2,4, , , ,3, , , , , , , , , , ,2,68,1,2,8, ,2,2,3,9,11366
26,2,4, , , ,3, , , , , , , , , , ,8,45,6,2,1, ,1,8,1,99,48126
51,1,3, , , ,3, , , , , , , , , , ,1,75,1,2,1, ,2,4,1,1,22974
48,2,1,1,2,5,3,1,1,2,1,3,3,3,4,4,3,8,47,1,1,3, ,2,1,1,99,75701
12,2,1,3,1, ,3,1,1,2,1,4,4,4,4,4,2,2,50,5,2,4, ,2,3,1,3,33903
17,2,3, , , ,3, , , , , , , , , , ,2,99,1,2,4, ,2,4,1,99,60558
23,2,3, , , ,3, , , , , , , , , , ,2,70,1,2,3, ,2,5,1,2,4412
21,1,1,1,1, ,3,2,1,1,8,3,3,4,3,4,2,2,60,1,1,1, ,2,3,1,7,42071
47,2,4, , , ,3, , , , , , , , , , ,2,29,2,1,3, ,2,3,1,1,37688
39,1,3, , , ,3, , , , , , , , , , ,2,64,1,2,4, ,2,2,1,7,43452
39,1,1,1,1, ,3,2,2,2,1,4,4,4,4,4,1,4,56,1,2,3, ,2,2,1,7,43011
28,1,1,1,2,1,3,1,1,1,1,3,3,3,3,4,3,2,53,1,1,6, ,2,2,1,9,38632
36,1,1,2,1, ,3,1,1,1,2,4,2,4,4,3,1,2,23,6,2,5, ,2,1,1,3,13733
35,1,3, , , ,3, , , , , , , , , , ,3,65,5,2,3, ,1,2,1,5,88401
48,2,4, , , ,3, , , , , , , , , , ,2,38,1,1,2, ,2,4,1,7,75089
22,1,5,6,2,1,3,1,1,1,2,2,4,4,2,4,1,3,50,1,2,4, ,2,5,1,99,71104
12,2,3, , , ,3, , , , , , , , , , ,3,57,1,2,3, ,2,5,2,8,33417
39,1,1,1,1, ,3,1,1,1,1,4,4,4,4,4,2,2,25,6,2,3, ,2,2,2,3,43227
40,1,1,2,2,1,3,1,2,1,2,3,4,3,1,3,4,1,30,2,2,8, ,2,4,1,8,73112
1,2,6, , , ,3, , , , , , , , , , ,2,43,6,1,3, ,1,2,2,2,35215
19,2,1,3,1, ,3,1,2,1,1,1,1,1,1,1,3,1,32,5,2,1, ,2,5,1,1,51503
18,1,2,8,1, ,3,1,1,1,1,1,2,4,1,1,4,1,33,6,2,1, ,2,3,1,1,46163
42,1,1,2,1, ,3,1,1,1,1,2,4,1,2,2,2,2,25,1,1,1, ,2,4,1,2,19604
13,1,1,1,1, ,2,1,1,1,1,1,4,4,3,4,1,3,26,6,1,5,3,2,4,2,7,31721
51,1,4, , , ,3, , , , , , , , , , ,2,18,6,2,3, ,2,8,2,98,23321
12,1,1,3,1, ,3,2,2,1,1,2,2,2,2,2,2,2,40,1,1,3, ,2,4,1,5,36534
51,2,1,1,2,1,3,1,1,1,2,4,4,4,4,4,2,3,44,5,2,5, ,2,2,1,8,23233
24,2,1,7,2,1,3,1,1,1,1,2,4,3,4,3,2,2,39,2,2,6, ,2,2,1,7,20910
25,1,6, , , ,3, , , , , , , , , , ,1,62,6,2,8, ,1,4,1,1,2453
12,2,1,4,2,2,3,1,1,1,2,4,4,4,4,2,3,2,62,3,2,8, ,2,3,1,7,32617
26,1,3, , , ,3, , , , , , , , , , ,1,80,1,2,6, ,1,3,1,7,49249
9,1,1,1,2,1,2,1,2,1,2,4,4,4,4,4,1,3,20,6,2,4,4,2,4,2,9,6606
55,2,1,3,2,1,3,2,1,2,1,4,4,4,4,2,2,3,51,1,1,6, ,2,1,1,6,53120
20,2,1,1,2,5,3,1,1,1,1,4,4,4,4,4,3,1,26,6,1,4, ,2,3,1,4,67211
18,1,1,8,1, ,1,2,1,2,2,4,4,4,4,4,1,4,20,6,2,3,5,2,8,3,8,47683
35,1,1,7,2,1,3,1,1,1,1,3,3,4,4,3,2,3,34,1,2,8, ,2,4,1,9,87106
36,1,1,7,1, ,3,1,9,1,1,3,3,2,3,3,1,2,59,1,1,4, ,1,4,2,4,11216
21,1,1,5,2,1,3,1,1,1,2,2,3,4,2,4,4,3,60,1,2,5, ,2,3,2,9,40476
39,1,3, , , ,3, , , , , , , , , , ,2,67,1,2,3, ,2,1,1,6,43138
4,2,4, , , ,3, , , , , , , , , , ,2,24,1,1,5, ,2,1,1,4,85552
35,1,1,2,2,2,3,1,1,1,2,4,4,4,4,1,3,2,45,1,1,8, ,2,4,5,8,87104
34,1,2,1,1, ,3,1,2,1,1,4,4,4,4,4,1,1,23,6,2,6, ,2,3,4,4,7620
48,2,2,3,1, ,2,1,2,2,1,4,4,4,4,4,2,2,24,6,2,3,3,2,4,4,99,79938
8,1,3, , , ,3, , , , , , , , , , ,2,60,1,2,8, ,2,4,1,99,80907
13,1,1,3,2,1,3,2,1,1,2,4,4,4,4,4,1,4,45,3,2,6, ,2,3,1,8,30066
26,1,3, , , ,3, , , , , , , , , , ,3,66,2,2,3, ,2,5,1,5,48158
12,1,2,1,1, ,3,1,1,1,1,4,4,4,4,4,1,2,20,6,2,3, ,2,2,2,5,33404
18,1,1,3,1, ,3,1,1,1,1,4,4,4,4,2,1,2,46,1,2,2, ,2,2,1,5,46221
12,1,5,8,1, ,3,1,1,1,1,4,4,4,4,4,8,1,43,1,1,4, ,2,1,4,99,33436
39,2,3, , , ,3, , , , , , , , , , ,2,72,1,2,8, ,2,4,1,99,99999
4,1,4, , , ,1, , , , , , , , , , ,1,18,6,2,3,2,2,3,1,6,85716
4,1,3, , , ,3, , , , , , , , , , ,2,80,1,2,98, ,2,2,1,4,85020
16,2,4, , , ,3, , , , , , , , , , ,2,44,1,1,2, ,1,3,6,1,83467
4,1,1,2,1, ,3,1,2,1,2,1,3,4,4,4,2,3,29,6,2,3, ,2,3,6,2,85035
29,2,1,3,1, ,3,1,1,2,1,2,4,4,4,2,1,3,27,1,2,8, ,2,2,1,9,64154
17,2,1,1,2,1,3,1,1,1,1,1,1,1,3,1,1,2,60,6,2,4, ,2,3,2,4,60643
12,1,4, , , ,3, , , , , , , , , , ,2,61,5,1,3, ,2,4,1,6,32141
12,1,1,4,2,5,3,1,1,1,2,4,4,4,4,4,1,3,35,1,1,6, ,2,1,1,3,32301
17,2,2,3,2,4,3,1,2,2,1,4,4,4,4,4,2,1,21,6,2,6, ,2,5,1,7,60532
36,2,4, , , ,3, , , , , , , , , , ,2,49,1,1,5, ,2,8,1,8,11967
48,2,1,7,2,5,3,2,2,2,1,4,3,4,4,4,2,3,55,5,2,1, ,2,5,2,98,99999
1,2,6, , , ,3, , , , , , , , , , ,8,65,5,2,2, ,1,8,2,1,35091
22,2,1,5,2,1,3,1,2,2,2,4,4,4,4,4,2,3,42,1,1,8, ,2,2,1,7,70342
47,2,4, , , ,1, , , , , , , , , , ,3,25,1,2,6,3,2,3,1,6,37405
37,2,3, , , ,3, , , , , , , , , , ,2,69,1,2,3, ,1,2,1,99,28743
5,1,4, , , ,2, , , , , , , , , , ,2,61,1,2,6,4,2,4,1,1,71901
12,1,1,3,2,5,3,2,2,1,2,4,4,3,2,2,2,2,24,6,2,3, ,2,5,1,5,99999
29,1,1,3,2,1,3,2,1,1,1,4,4,4,4,2,2,3,34,1,1,8, ,2,3,1,99,63303
55,2,1,4,2,1,3,1,2,1,1,4,4,4,2,4,2,2,45,6,2,8, ,2,3,2,6,53403
5,1,1,1,1, ,3,2,2,1,1,4,3,4,4,3,1,3,53,1,2,4, ,2,3,1,6,71913
28,2,1,4,2,1,3,2,2,2,1,4,4,4,4,4,2,3,31,6,2,8, ,2,3,2,4,39157
29,1,3, , , ,3, , , , , , , , , , ,3,65,1,2,8, ,1,2,1,8,65301
48,2,1,2,2,4,3,1,1,1,1,4,2,4,2,2,1,3,26,6,1,5, ,2,2,1,7,75373
40,1,1,3,2,1,3,1,1,1,2,8,4,4,4,8,2,2,55,1,2,4, ,2,3,1,9,74604
29,1,1,2,2,1,3,2,1,1,2,3,3,4,3,4,2,3,33,1,1,6, ,2,3,1,6,65738
6,2,2,4,2,5,3,1,1,1,1,1,3,1,1,2,3,3,61,1,2,8, ,2,5,1,5,95608
53,2,1,6,2,4,3,1,1,1,1,4,4,4,2,3,2,2,55,4,1,6, ,2,3,1,6,99347
41,2,4, , , ,3, , , , , , , , , , ,2,47,1,1,98, ,1,8,6,1,97005
6,2,2,6,1, ,1,1,1,1,1,4,9,1,2,1,2,2,18,6,2,3,4,2,2,1,4,90303
6,2,1,1,2,1,3,2,1,1,2,4,4,4,4,4,2,2,28,6,2,8, ,2,4,3,9,94041
6,2,3, , , ,3, , , , , , , , , , ,2,63,1,2,6, ,2,3,1,9,92399
53,2,4, , , ,3, , , , , , , , , , ,3,26,1,1,3, ,2,5,6,2,98801
6,2,4, , , ,3, , , , , , , , , , ,2,63,2,2,2, ,1,8,6,98,99999
6,1,1,5,2,2,3,1,1,1,1,4,4,4,2,4,3,2,55,1,1,6, ,2,3,1,7,91320
53,2,3, , , ,3, , , , , , , , , , ,2,74,1,2,6, ,2,4,1,9,98148
